image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000593_general_012126.jpg,91F98466,baseline,baseline,J1F98466,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,J1F98466,31F98466,False,yolo_plate_dataset,crop_source_bounding_box,123,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000594_general_001847.jpg,60A50381,baseline,baseline,60A50381,True,0,True,False,False,baseline,baseline,60A50381,60A50381,False,cropped,existing_plate_crop,56,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000595_general_017305.jpg,51F49011,baseline,baseline,51F59011,False,1,False,False,False,baseline,baseline,51F59011,51F59011,False,archive_plate_crops_from_coords,existing_plate_crop,118,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000596_general_015129.jpg,51F07560,baseline,baseline,5TF07568,False,2,False,False,False,baseline,baseline,5TF07568,5TF07568,False,yolo_plate_dataset,crop_source_bounding_box,49,13,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000597_general_009591.jpg,59F184587,baseline,baseline,59F184587,True,0,True,False,False,baseline,baseline,59F184587,59F184587,False,yolo_plate_dataset,crop_source_bounding_box,90,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000598_general_001774.jpg,59C100507,baseline,baseline,59C100507,True,0,True,False,False,baseline,baseline,59C100507,59C100507,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000599_general_002243.jpg,64H44807,baseline,baseline,64H44807,True,0,True,False,False,baseline,baseline,64H44807,64H44807,False,yolo_plate_dataset,crop_source_bounding_box,250,173,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000600_general_016373.jpg,78A10075,baseline,baseline,78A10756,False,2,False,False,False,baseline,baseline,78A10756,78A10756,False,archive_plate_crops_from_coords,existing_plate_crop,90,63,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000601_general_014500.jpg,51A04828,baseline,baseline,51A64826,False,2,False,False,False,baseline,baseline,51A64826,51A64826,False,yolo_plate_dataset,crop_source_bounding_box,50,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000602_general_016742.jpg,60B02878,baseline,baseline,60B02878,True,0,True,False,False,baseline,baseline,60B02878,60B02878,False,cropped,existing_plate_crop,45,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000603_general_011051.jpg,50L74973,baseline,baseline,51K24120,False,6,False,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,251C24120,51K24120,False,archive_plate_crops_from_coords,existing_plate_crop,60,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000604_general_007838.jpg,60F356001,baseline,baseline,60F36001,False,1,False,False,False,baseline,baseline,60F36001,60F36001,False,cropped,existing_plate_crop,43,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000605_general_002725.jpg,9M108275,baseline,baseline,59N108275,False,2,False,False,False,baseline,baseline,59N108275,59N108275,False,yolo_plate_dataset,crop_source_bounding_box,32,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000606_general_011901.jpg,5158028,baseline,baseline,51F58028,False,1,False,False,False,full_z1.15_up2_train_baseline,baseline,51F58028,51F58028,False,yolo_plate_dataset,crop_source_bounding_box,93,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000607_general_003373.jpg,29V67677,baseline,baseline,29V6767,False,1,False,False,False,baseline,baseline,29V6767,29V6767,False,archive_plate_crops_from_coords,existing_plate_crop,217,56,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000608_general_012284.jpg,65D109231,baseline,baseline,65D109231,True,0,True,False,False,baseline,baseline,65D109231,65D109231,False,yolo_plate_dataset,crop_source_bounding_box,148,110,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000609_general_006692.jpg,29A43914,baseline,baseline,80NG37614,False,6,False,False,False,baseline,baseline,80NG37614,80NG37614,False,yolo_plate_dataset,crop_source_bounding_box,122,51,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000610_general_011761.jpg,59T132229,baseline,baseline,59T132229,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,59T122229,59T132229,False,yolo_plate_dataset,crop_source_bounding_box,92,81,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000611_general_011617.jpg,29G00041,baseline,baseline,QQQQQQQ,False,8,False,False,False,baseline,baseline,QQQQQQQ,QQQQQQQ,False,archive_plate_crops_from_coords,existing_plate_crop,37,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000612_general_013719.jpg,51A59172,baseline,baseline,51A69172,False,1,False,False,False,baseline,baseline,51A69172,51A69172,False,yolo_plate_dataset,crop_source_bounding_box,56,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000613_general_004860.jpg,59P189207,baseline,baseline,59P189467,False,2,False,False,False,baseline,baseline,59P189467,59P189467,False,yolo_plate_dataset,crop_source_bounding_box,76,73,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000614_general_010506.jpg,83FD9972,baseline,baseline,83FD9972,True,0,True,False,False,baseline,baseline,83FD9972,83FD9972,False,yolo_plate_dataset,crop_source_bounding_box,168,118,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000615_general_017677.jpg,60F370417,baseline,baseline,60F378417,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,60F378417,60F378417,False,archive_plate_crops_from_coords,existing_plate_crop,38,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000616_general_001949.jpg,29B03062,baseline,baseline,29B03062,True,0,True,False,False,baseline,baseline,29B03062,29B03062,False,cropped,existing_plate_crop,37,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000617_general_004016.jpg,60F328680,baseline,baseline,60F328680,True,0,True,False,False,baseline,baseline,60F328680,60F328680,False,cropped,existing_plate_crop,46,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000618_general_007825.jpg,29H660442,baseline,baseline,29H168442,False,2,False,False,False,baseline,baseline,29H168442,29H168442,False,archive_plate_crops_from_coords,existing_plate_crop,52,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000619_general_012888.jpg,61C29046,baseline,baseline,61C29046,True,0,True,False,False,baseline,baseline,61C29046,61C29046,False,archive_plate_crops_from_coords,existing_plate_crop,69,38,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000620_general_011272.jpg,54T46647,baseline,baseline,54T46647,True,0,True,False,False,baseline,baseline,54T46647,54T46647,False,archive_plate_crops_from_coords,existing_plate_crop,90,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000621_general_004393.jpg,72LD00470,baseline,baseline,72LD00470,True,0,True,False,False,baseline,baseline,72LD00470,72LD00470,False,cropped,existing_plate_crop,75,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000622_general_005643.jpg,1CG01440,baseline,baseline,51G01440,False,2,False,False,False,baseline,baseline,51G01440,51G01440,False,yolo_plate_dataset,crop_source_bounding_box,64,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000623_general_004772.jpg,62N173294,baseline,baseline,62N173294,True,0,True,False,False,baseline,baseline,62N173294,62N173294,False,cropped,existing_plate_crop,34,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000624_general_017065.jpg,6H117550,baseline,baseline,6H1117550,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,6H1117550,6H1117550,False,yolo_plate_dataset,crop_source_bounding_box,95,85,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000625_general_008274.jpg,60F47420,baseline,baseline,60FL7420,False,1,False,False,False,baseline,baseline,60FL7420,60FL7420,False,archive_plate_crops_from_coords,existing_plate_crop,77,62,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000626_general_011146.jpg,51K50869,baseline,baseline,51K50896,False,2,False,False,False,baseline,baseline,51K50896,51K50896,False,archive_plate_crops_from_coords,existing_plate_crop,107,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000627_general_011247.jpg,54Z16483,baseline,baseline,54K16483,False,1,False,False,False,baseline,baseline,54K16483,54K16483,False,archive_plate_crops_from_coords,existing_plate_crop,66,62,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000628_general_006955.jpg,69K27633,baseline,baseline,69K27633,True,0,True,False,False,baseline,baseline,69K27633,69K27633,False,yolo_plate_dataset,crop_source_bounding_box,255,187,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000629_general_008175.jpg,30G52957,baseline,baseline,30A92957,False,2,False,False,False,baseline,full_z0.93_up3_clahe_clip1_tile4,30A92957,30A92957,False,archive_plate_crops_from_coords,existing_plate_crop,93,113,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000630_general_001117.jpg,60Z80007,baseline,baseline,60Z80007,True,0,True,False,False,baseline,baseline,60Z80007,60Z80007,False,cropped,existing_plate_crop,43,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000631_general_011809.jpg,30A05857,baseline,baseline,30A05857,True,0,True,False,False,baseline,baseline,30A05857,30A05857,False,cropped,existing_plate_crop,100,85,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000632_general_012123.jpg,60E00231,baseline,baseline,60E00231,True,0,True,False,False,baseline,baseline,60E00231,60E00231,False,cropped,existing_plate_crop,91,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000633_general_002055.jpg,72E00523,baseline,baseline,72E00523,True,0,True,False,False,baseline,baseline,72E00523,72E00523,False,cropped,existing_plate_crop,43,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000634_general_011546.jpg,72H161777,baseline,baseline,7255687,False,5,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,7255687,72H15687,False,archive_plate_crops_from_coords,existing_plate_crop,50,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000635_general_012374.jpg,30N4016,baseline,baseline,30N4618,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,30N4618,30N4616,False,yolo_plate_dataset,crop_source_bounding_box,51,13,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000636_general_017435.jpg,29Z40521,baseline,baseline,29Z1452,False,3,False,False,False,baseline,baseline,29Z1452,29Z1452,False,archive_plate_crops_from_coords,existing_plate_crop,136,91,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000637_general_001469.jpg,64C104262,baseline,baseline,64C104262,True,0,True,False,False,baseline,baseline,64C104262,64C104262,False,archive_plate_crops_from_coords,existing_plate_crop,89,81,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000638_general_014096.jpg,51C97991,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51G37891,False,3,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51G37891,51G37891,True,archive_plate_crops_from_coords,existing_plate_crop,72,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000639_general_002259.jpg,50H96361,baseline,baseline,6633361,False,5,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z0.93_up3_clahe_clip1_tile4,BH53246,QX13356666006,False,archive_plate_crops_from_coords,existing_plate_crop,32,16,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000640_general_003560.jpg,59103519,baseline,baseline,59M103519,False,1,False,False,False,baseline,baseline,59M103519,59M103519,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000641_general_013618.jpg,59D166141,baseline,baseline,59U166141,False,1,False,False,False,baseline,baseline,59U166141,59U166141,False,archive_plate_crops_from_coords,existing_plate_crop,86,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000642_general_005324.jpg,51H20812,baseline,baseline,51H20812,True,0,True,False,False,baseline,baseline,51H20812,51H20812,False,cropped,existing_plate_crop,82,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000643_general_003609.jpg,60C62746,baseline,baseline,60C62746,True,0,True,False,False,baseline,baseline,60C62746,60C62746,False,cropped,existing_plate_crop,49,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000644_general_010151.jpg,89H03472,baseline,baseline,89H03472,True,0,True,False,False,baseline,baseline,89H03472,89H03472,False,cropped,existing_plate_crop,36,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000645_general_009020.jpg,71A06860,baseline,baseline,71A06860,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,71A06860,71A06860,False,cropped,existing_plate_crop,46,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000646_general_002615.jpg,30A72082,baseline,baseline,30A72082,True,0,True,False,False,baseline,baseline,30A72082,30A72082,False,cropped,existing_plate_crop,64,19,min_side_lt32
